,Run,Strategy,Correct,Position,Exec_Time,Num_Iterations,Regret_Loss,True_rank,Obtained_rank
10,10,thompson,True,1,0.00800323486328125,500,44.12539440343335,"[{'arm_3': np.float64(0.8536323042312493), 'arm_4': np.float64(0.786336988303273), 'arm_2': np.float64(0.5876181354889863), 'arm_1': np.float64(0.5370572804014959), 'arm_0': np.float64(0.37059052739032405)}]","[{'arm_3': np.float64(0.5950920245398773), 'arm_1': np.float64(0.42613636363636365), 'arm_4': np.float64(0.423963133640553), 'arm_2': np.float64(0.38636363636363635), 'arm_0': np.float64(0.325)}]"
11,11,thompson,True,1,0.007989883422851562,500,29.272757506602773,"[{'arm_0': np.float64(0.7883476940339266), 'arm_1': np.float64(0.7222686998899399), 'arm_2': np.float64(0.6661239062894595), 'arm_3': np.float64(0.549968136236008), 'arm_4': np.float64(0.08538640591943436)}]","[{'arm_0': np.float64(0.5406698564593302), 'arm_1': np.float64(0.49242424242424243), 'arm_2': np.float64(0.48221343873517786), 'arm_3': np.float64(0.4), 'arm_4': np.float64(0.1)}]"
12,12,thompson,True,1,0.008998394012451172,500,41.02150727102935,"[{'arm_4': np.float64(0.6684966770500635), 'arm_3': np.float64(0.5630192471326076), 'arm_0': np.float64(0.3704958337498391), 'arm_2': np.float64(0.26052012647760403), 'arm_1': np.float64(0.14746511439107612)}]","[{'arm_4': np.float64(0.5576923076923077), 'arm_3': np.float64(0.49266862170087977), 'arm_0': np.float64(0.4166666666666667), 'arm_2': np.float64(0.3181818181818182), 'arm_1': np.float64(0.15384615384615385)}]"
13,13,thompson,True,1,0.008045196533203125,500,30.260048866231557,"[{'arm_0': np.float64(0.9164869978845062), 'arm_4': np.float64(0.8292293842344486), 'arm_1': np.float64(0.6674336940540478), 'arm_3': np.float64(0.3736096634028987), 'arm_2': np.float64(0.2558972801294024)}]","[{'arm_0': np.float64(0.5364238410596026), 'arm_4': np.float64(0.5021097046413502), 'arm_1': np.float64(0.3225806451612903), 'arm_2': np.float64(0.27586206896551724), 'arm_3': np.float64(0.2608695652173913)}]"
14,14,thompson,True,1,0.007000446319580078,500,29.7742236542459,"[{'arm_1': np.float64(0.5657532182585984), 'arm_3': np.float64(0.5175868362416288), 'arm_4': np.float64(0.384120319133066), 'arm_0': np.float64(0.3024787991595179), 'arm_2': np.float64(0.23985380144336543)}]","[{'arm_1': np.float64(0.5493273542600897), 'arm_3': np.float64(0.5067567567567568), 'arm_4': np.float64(0.4419889502762431), 'arm_0': np.float64(0.3488372093023256), 'arm_2': np.float64(0.3409090909090909)}]"
15,15,thompson,True,1,0.008101701736450195,500,43.040307688990936,"[{'arm_1': np.float64(0.5985254752340327), 'arm_3': np.float64(0.21130853215529566), 'arm_4': np.float64(0.09494451387579994), 'arm_2': np.float64(0.08037152971942407), 'arm_0': np.float64(0.07780526753163608)}]","[{'arm_1': np.float64(0.792), 'arm_3': np.float64(0.24858757062146894), 'arm_2': np.float64(0.14754098360655737), 'arm_0': np.float64(0.14285714285714285), 'arm_4': np.float64(0.05555555555555555)}]"
16,16,thompson,True,1,0.006998777389526367,500,83.66599167937437,"[{'arm_2': np.float64(0.9625870690250998), 'arm_1': np.float64(0.7018087731351769), 'arm_3': np.float64(0.6134470707717283), 'arm_4': np.float64(0.4824998446089621), 'arm_0': np.float64(0.007245222438189369)}]","[{'arm_2': np.float64(0.5936794582392777), 'arm_3': np.float64(0.4609164420485175), 'arm_1': np.float64(0.38613861386138615), 'arm_4': np.float64(0.36470588235294116), 'arm_0': np.float64(0.1)}]"
17,17,thompson,True,1,0.00801396369934082,500,46.11890709896409,"[{'arm_4': np.float64(0.9959207222370796), 'arm_2': np.float64(0.8827183390670759), 'arm_1': np.float64(0.3996879472793774), 'arm_0': np.float64(0.24938724800267276), 'arm_3': np.float64(0.1486781796056933)}]","[{'arm_4': np.float64(0.6314741035856574), 'arm_2': np.float64(0.41641337386018235), 'arm_1': np.float64(0.3125), 'arm_0': np.float64(0.2727272727272727), 'arm_3': np.float64(0.08333333333333333)}]"
18,18,thompson,True,1,0.008012771606445312,500,44.37430457091358,"[{'arm_2': np.float64(0.8025399519671127), 'arm_0': np.float64(0.6202614819998195), 'arm_3': np.float64(0.5785693347538556), 'arm_1': np.float64(0.4031945716727141), 'arm_4': np.float64(0.3672139739300656)}]","[{'arm_2': np.float64(0.6524390243902439), 'arm_3': np.float64(0.40484429065743943), 'arm_0': np.float64(0.30701754385964913), 'arm_1': np.float64(0.30120481927710846), 'arm_4': np.float64(0.21875)}]"
19,19,thompson,True,1,0.007886886596679688,500,38.84604516740819,"[{'arm_1': np.float64(0.894379677759699), 'arm_2': np.float64(0.7712463359334726), 'arm_0': np.float64(0.49495162832452755), 'arm_3': np.float64(0.4008603227435962), 'arm_4': np.float64(0.28313476220002964)}]","[{'arm_1': np.float64(0.562753036437247), 'arm_2': np.float64(0.4601990049751244), 'arm_0': np.float64(0.42857142857142855), 'arm_3': np.float64(0.21428571428571427), 'arm_4': np.float64(0.1875)}]"
20,20,thompson,False,2,0.0069997310638427734,500,47.7206048948359,"[{'arm_4': np.float64(0.6812848043113605), 'arm_2': np.float64(0.5761460999534266), 'arm_3': np.float64(0.560348492759611), 'arm_1': np.float64(0.5499523886676089), 'arm_0': np.float64(0.46322201623042725)}]","[{'arm_1': np.float64(0.522077922077922), 'arm_4': np.float64(0.5103734439834025), 'arm_2': np.float64(0.5051546391752577), 'arm_0': np.float64(0.39344262295081966), 'arm_3': np.float64(0.3125)}]"
21,21,thompson,True,1,0.008062124252319336,500,72.35969466848576,"[{'arm_4': np.float64(0.9056866722862206), 'arm_0': np.float64(0.5032310852915945), 'arm_1': np.float64(0.5022697922248704), 'arm_2': np.float64(0.2646483706175804), 'arm_3': np.float64(0.08737451400525198)}]","[{'arm_4': np.float64(0.6913319238900634), 'arm_1': np.float64(0.3492822966507177), 'arm_0': np.float64(0.34545454545454546), 'arm_2': np.float64(0.20588235294117646), 'arm_3': np.float64(0.15789473684210525)}]"
22,22,thompson,True,1,0.006998300552368164,500,34.349395513603326,"[{'arm_0': np.float64(0.9587405517933438), 'arm_4': np.float64(0.8632183958768627), 'arm_3': np.float64(0.5812881422256557), 'arm_1': np.float64(0.46946034715467144), 'arm_2': np.float64(0.32738639327468877)}]","[{'arm_0': np.float64(0.5903361344537815), 'arm_4': np.float64(0.45454545454545453), 'arm_3': np.float64(0.3813559322033898), 'arm_1': np.float64(0.13333333333333333), 'arm_2': np.float64(0.125)}]"
23,23,thompson,True,1,0.008051156997680664,500,67.7855063266449,"[{'arm_4': np.float64(0.7553545173757323), 'arm_2': np.float64(0.3998958489083775), 'arm_1': np.float64(0.19200598454308881), 'arm_0': np.float64(0.168038375722516), 'arm_3': np.float64(0.07266592044015685)}]","[{'arm_4': np.float64(0.6871165644171779), 'arm_2': np.float64(0.3681159420289855), 'arm_1': np.float64(0.2631578947368421), 'arm_3': np.float64(0.21052631578947367), 'arm_0': np.float64(0.20930232558139536)}]"
24,24,thompson,True,1,0.009991645812988281,500,30.93236699274553,"[{'arm_1': np.float64(0.8282895648658488), 'arm_3': np.float64(0.7896715763523211), 'arm_2': np.float64(0.39237153081809506), 'arm_4': np.float64(0.3562123880704843), 'arm_0': np.float64(0.11016721547351283)}]","[{'arm_1': np.float64(0.593939393939394), 'arm_3': np.float64(0.4642857142857143), 'arm_4': np.float64(0.3424657534246575), 'arm_2': np.float64(0.3116883116883117), 'arm_0': np.float64(0.20689655172413793)}]"
25,25,thompson,True,1,0.008173465728759766,500,53.367083676456275,"[{'arm_0': np.float64(0.9839300044054929), 'arm_2': np.float64(0.8095512286831532), 'arm_4': np.float64(0.7214774579713011), 'arm_3': np.float64(0.562560473395034), 'arm_1': np.float64(0.08158567097993152)}]","[{'arm_0': np.float64(0.5836653386454184), 'arm_4': np.float64(0.44192634560906513), 'arm_2': np.float64(0.4077669902912621), 'arm_3': np.float64(0.3), 'arm_1': np.float64(0.16666666666666666)}]"
26,26,thompson,True,1,0.007163286209106445,500,39.1918273035094,"[{'arm_0': np.float64(0.9969255855613045), 'arm_2': np.float64(0.8396519690513857), 'arm_3': np.float64(0.2947753324025111), 'arm_1': np.float64(0.19730228374096426), 'arm_4': np.float64(0.09872484516819457)}]","[{'arm_0': np.float64(0.562874251497006), 'arm_2': np.float64(0.46593406593406594), 'arm_3': np.float64(0.25), 'arm_1': np.float64(0.2), 'arm_4': np.float64(0.1111111111111111)}]"
27,27,thompson,True,1,0.008999824523925781,500,22.89948061109692,"[{'arm_2': np.float64(0.5913848137706175), 'arm_4': np.float64(0.546366189705282), 'arm_3': np.float64(0.29733010924131487), 'arm_1': np.float64(0.22045461332564553), 'arm_0': np.float64(0.11104368740358761)}]","[{'arm_2': np.float64(0.6012526096033403), 'arm_4': np.float64(0.44415584415584414), 'arm_1': np.float64(0.3488372093023256), 'arm_3': np.float64(0.28888888888888886), 'arm_0': np.float64(0.2)}]"
28,28,thompson,False,2,0.008138179779052734,500,59.166893962020424,"[{'arm_2': np.float64(0.7135915857327899), 'arm_3': np.float64(0.6149981666260306), 'arm_4': np.float64(0.545550940261605), 'arm_1': np.float64(0.27426093010950603), 'arm_0': np.float64(0.12266903440749932)}]","[{'arm_4': np.float64(0.5543237250554324), 'arm_2': np.float64(0.49079754601226994), 'arm_3': np.float64(0.44654088050314467), 'arm_1': np.float64(0.36), 'arm_0': np.float64(0.25)}]"
29,29,thompson,True,1,0.008094310760498047,500,68.30167502487285,"[{'arm_2': np.float64(0.9368566002696075), 'arm_0': np.float64(0.6777536922845541), 'arm_4': np.float64(0.5616685620031406), 'arm_1': np.float64(0.3546466460669293), 'arm_3': np.float64(0.03169272221489694)}]","[{'arm_2': np.float64(0.656441717791411), 'arm_4': np.float64(0.38106796116504854), 'arm_0': np.float64(0.27586206896551724), 'arm_1': np.float64(0.24242424242424243), 'arm_3': np.float64(0.16666666666666666)}]"
30,0,double_thompson,True,1,0.010015010833740234,500,38.18516282619254,"[{'arm_4': np.float64(0.9505219079656317), 'arm_3': np.float64(0.576381519960752), 'arm_2': np.float64(0.47375744173814205), 'arm_1': np.float64(0.23376999947813815), 'arm_0': np.float64(0.09759392814911849)}]","[{'arm_4': np.float64(0.5300751879699248), 'arm_3': np.float64(0.45), 'arm_2': np.float64(0.34782608695652173), 'arm_1': np.float64(0.34210526315789475), 'arm_0': np.float64(0.2857142857142857)}]"
31,1,double_thompson,False,2,0.01099848747253418,500,36.36193851657555,"[{'arm_2': np.float64(0.9384204239468482), 'arm_4': np.float64(0.8145713612910209), 'arm_1': np.float64(0.7325654438319048), 'arm_3': np.float64(0.37643567927200416), 'arm_0': np.float64(0.059783693637946556)}]","[{'arm_4': np.float64(0.5340909090909091), 'arm_2': np.float64(0.5173611111111112), 'arm_1': np.float64(0.43119266055045874), 'arm_3': np.float64(0.35294117647058826), 'arm_0': np.float64(0.1)}]"
32,2,double_thompson,True,1,0.01000070571899414,500,60.79539918200089,"[{'arm_1': np.float64(0.9917400229151357), 'arm_3': np.float64(0.8226093317309723), 'arm_0': np.float64(0.6058038657091233), 'arm_2': np.float64(0.32104748895327007), 'arm_4': np.float64(0.0412861681992317)}]","[{'arm_1': np.float64(0.539543057996485), 'arm_0': np.float64(0.4694835680751174), 'arm_3': np.float64(0.4585635359116022), 'arm_2': np.float64(0.3783783783783784), 'arm_4': np.float64(0.1)}]"
33,3,double_thompson,True,1,0.010998964309692383,500,31.132308645282478,"[{'arm_2': np.float64(0.8652212128084824), 'arm_0': np.float64(0.5439484208614626), 'arm_4': np.float64(0.27530449227700016), 'arm_1': np.float64(0.2733625133483215), 'arm_3': np.float64(0.1279228267497189)}]","[{'arm_2': np.float64(0.5288343558282208), 'arm_0': np.float64(0.43333333333333335), 'arm_1': np.float64(0.3787878787878788), 'arm_4': np.float64(0.3), 'arm_3': np.float64(0.1111111111111111)}]"
34,4,double_thompson,False,2,0.01100015640258789,500,52.156466207864014,"[{'arm_3': np.float64(0.7298450506787837), 'arm_4': np.float64(0.6172070363918092), 'arm_2': np.float64(0.24347264479254582), 'arm_0': np.float64(0.21355755557360445), 'arm_1': np.float64(0.13131378196300836)}]","[{'arm_4': np.float64(0.5281553398058253), 'arm_3': np.float64(0.5081081081081081), 'arm_2': np.float64(0.4230769230769231), 'arm_0': np.float64(0.3409090909090909), 'arm_1': np.float64(0.27586206896551724)}]"
35,5,double_thompson,False,2,0.011087894439697266,500,34.30129324484551,"[{'arm_1': np.float64(0.9591192620825575), 'arm_0': np.float64(0.930496178804094), 'arm_4': np.float64(0.8647823462459753), 'arm_3': np.float64(0.5334315026061802), 'arm_2': np.float64(0.23514871011446126)}]","[{'arm_4': np.float64(0.531496062992126), 'arm_1': np.float64(0.511482254697286), 'arm_0': np.float64(0.49693251533742333), 'arm_3': np.float64(0.4175824175824176), 'arm_2': np.float64(0.2608695652173913)}]"
36,6,double_thompson,True,1,0.011001348495483398,500,10.698925056431392,"[{'arm_1': np.float64(0.41581737360242155), 'arm_2': np.float64(0.3789249918118248), 'arm_4': np.float64(0.3115195522417603), 'arm_0': np.float64(0.16679733515330852), 'arm_3': np.float64(0.03485505819551982)}]","[{'arm_1': np.float64(0.532), 'arm_4': np.float64(0.4431818181818182), 'arm_2': np.float64(0.42452830188679247), 'arm_0': np.float64(0.37037037037037035), 'arm_3': np.float64(0.16666666666666666)}]"
37,7,double_thompson,False,4,0.010992765426635742,500,25.350372729592323,"[{'arm_0': np.float64(0.9054391135715442), 'arm_2': np.float64(0.8885720772372269), 'arm_3': np.float64(0.8673095884658356), 'arm_4': np.float64(0.775076373537768), 'arm_1': np.float64(0.6994563387165902)}]","[{'arm_3': np.float64(0.5267379679144385), 'arm_2': np.float64(0.5030674846625767), 'arm_4': np.float64(0.48717948717948717), 'arm_0': np.float64(0.45714285714285713), 'arm_1': np.float64(0.4431818181818182)}]"
38,8,double_thompson,False,2,0.010006189346313477,500,10.949723165376724,"[{'arm_0': np.float64(0.9712524949708355), 'arm_3': np.float64(0.9704762607850962), 'arm_2': np.float64(0.5604863758400983), 'arm_1': np.float64(0.35013648427067445), 'arm_4': np.float64(0.1448372190860472)}]","[{'arm_3': np.float64(0.5200803212851406), 'arm_0': np.float64(0.5079365079365079), 'arm_1': np.float64(0.36585365853658536), 'arm_2': np.float64(0.2857142857142857), 'arm_4': np.float64(0.1111111111111111)}]"
39,9,double_thompson,True,1,0.009997844696044922,500,12.322575172696418,"[{'arm_4': np.float64(0.7448136454314612), 'arm_2': np.float64(0.6570840014550451), 'arm_0': np.float64(0.32867113754182375), 'arm_1': np.float64(0.055050182405984915), 'arm_3': np.float64(0.043822081329101925)}]","[{'arm_4': np.float64(0.5182679296346414), 'arm_2': np.float64(0.49130434782608695), 'arm_0': np.float64(0.3181818181818182), 'arm_3': np.float64(0.125), 'arm_1': np.float64(0.09090909090909091)}]"
40,10,double_thompson,True,1,0.009998083114624023,500,3.213922491237639,"[{'arm_1': np.float64(0.41615605144389856), 'arm_0': np.float64(0.4111044963063101), 'arm_3': np.float64(0.38517712388782055), 'arm_2': np.float64(0.3836406889969022), 'arm_4': np.float64(0.31027899182441)}]","[{'arm_1': np.float64(0.5285171102661597), 'arm_0': np.float64(0.5063694267515924), 'arm_3': np.float64(0.4479166666666667), 'arm_2': np.float64(0.37254901960784315), 'arm_4': np.float64(0.2608695652173913)}]"
41,11,double_thompson,True,1,0.01038503646850586,500,17.081954726234244,"[{'arm_0': np.float64(0.6859201905456515), 'arm_1': np.float64(0.24021509532487995), 'arm_4': np.float64(0.21641136410198358), 'arm_2': np.float64(0.20918129994547086), 'arm_3': np.float64(0.02561226116769988)}]","[{'arm_0': np.float64(0.5266742338251986), 'arm_4': np.float64(0.36), 'arm_1': np.float64(0.3488372093023256), 'arm_2': np.float64(0.2692307692307692), 'arm_3': np.float64(0.1)}]"
42,12,double_thompson,True,1,0.01115274429321289,500,28.381173625682095,"[{'arm_4': np.float64(0.9720338430103252), 'arm_3': np.float64(0.9306197117471197), 'arm_0': np.float64(0.9138495415962252), 'arm_2': np.float64(0.7415362259862412), 'arm_1': np.float64(0.3319798757499405)}]","[{'arm_4': np.float64(0.530373831775701), 'arm_3': np.float64(0.5075757575757576), 'arm_0': np.float64(0.46715328467153283), 'arm_2': np.float64(0.4662576687116564), 'arm_1': np.float64(0.2222222222222222)}]"
43,13,double_thompson,True,1,0.010143041610717773,500,35.13037765750818,"[{'arm_2': np.float64(0.9357430946976754), 'arm_0': np.float64(0.694368651119317), 'arm_1': np.float64(0.455951963316784), 'arm_4': np.float64(0.4094501095444142), 'arm_3': np.float64(0.16536086129028127)}]","[{'arm_2': np.float64(0.5303867403314917), 'arm_0': np.float64(0.4669811320754717), 'arm_3': np.float64(0.32), 'arm_4': np.float64(0.2962962962962963), 'arm_1': np.float64(0.2727272727272727)}]"
44,14,double_thompson,True,1,0.009986400604248047,500,94.07603532137927,"[{'arm_4': np.float64(0.9813572488808467), 'arm_0': np.float64(0.5959616675818763), 'arm_2': np.float64(0.4856719322866906), 'arm_3': np.float64(0.4303184850385334), 'arm_1': np.float64(0.3031916554323105)}]","[{'arm_4': np.float64(0.5365853658536586), 'arm_0': np.float64(0.5030487804878049), 'arm_1': np.float64(0.3835616438356164), 'arm_2': np.float64(0.35135135135135137), 'arm_3': np.float64(0.3333333333333333)}]"
45,15,double_thompson,False,2,0.010003328323364258,500,14.453686005905013,"[{'arm_3': np.float64(0.7421079195424585), 'arm_2': np.float64(0.7380914245679217), 'arm_4': np.float64(0.6251966765352722), 'arm_0': np.float64(0.541122900122862), 'arm_1': np.float64(0.11885207105492757)}]","[{'arm_2': np.float64(0.5271565495207667), 'arm_3': np.float64(0.49714285714285716), 'arm_4': np.float64(0.44036697247706424), 'arm_0': np.float64(0.43333333333333335), 'arm_1': np.float64(0.1)}]"
46,16,double_thompson,True,1,0.010874271392822266,500,21.606384623253348,"[{'arm_1': np.float64(0.9894086471417992), 'arm_2': np.float64(0.9387487449409537), 'arm_3': np.float64(0.8181926692542448), 'arm_0': np.float64(0.42068409263139495), 'arm_4': np.float64(0.03236661630131166)}]","[{'arm_1': np.float64(0.5263157894736842), 'arm_3': np.float64(0.49193548387096775), 'arm_2': np.float64(0.4712041884816754), 'arm_0': np.float64(0.3333333333333333), 'arm_4': np.float64(0.1)}]"
47,17,double_thompson,True,1,0.009999990463256836,500,47.88345932528091,"[{'arm_4': np.float64(0.8026876642381603), 'arm_2': np.float64(0.7600737262370455), 'arm_1': np.float64(0.6325882493949676), 'arm_3': np.float64(0.5298368049941324), 'arm_0': np.float64(0.02237687108269526)}]","[{'arm_4': np.float64(0.5305039787798409), 'arm_1': np.float64(0.5), 'arm_2': np.float64(0.49056603773584906), 'arm_3': np.float64(0.41025641025641024), 'arm_0': np.float64(0.1111111111111111)}]"
48,18,double_thompson,True,1,0.009999990463256836,500,26.640573608799883,"[{'arm_1': np.float64(0.42616599426796153), 'arm_2': np.float64(0.342067337756336), 'arm_0': np.float64(0.17538043357433297), 'arm_4': np.float64(0.17307340071608235), 'arm_3': np.float64(0.15999752091164898)}]","[{'arm_1': np.float64(0.5308848080133556), 'arm_2': np.float64(0.4816326530612245), 'arm_4': np.float64(0.44954128440366975), 'arm_0': np.float64(0.37037037037037035), 'arm_3': np.float64(0.3333333333333333)}]"
49,19,double_thompson,True,1,0.009102582931518555,500,11.23790624856042,"[{'arm_2': np.float64(0.8581969510417786), 'arm_4': np.float64(0.7645886737960482), 'arm_3': np.float64(0.6051934853449302), 'arm_1': np.float64(0.5470765848395265), 'arm_0': np.float64(0.48043990257921976)}]","[{'arm_2': np.float64(0.5265888456549935), 'arm_4': np.float64(0.4666666666666667), 'arm_3': np.float64(0.3), 'arm_0': np.float64(0.2222222222222222), 'arm_1': np.float64(0.18181818181818182)}]"
50,20,double_thompson,True,1,0.009887218475341797,500,34.11725043816466,"[{'arm_3': np.float64(0.6079308300983903), 'arm_2': np.float64(0.4346423323315093), 'arm_4': np.float64(0.4267082960778006), 'arm_0': np.float64(0.39642847751310983), 'arm_1': np.float64(0.18218923297197975)}]","[{'arm_3': np.float64(0.5353383458646617), 'arm_2': np.float64(0.45806451612903226), 'arm_0': np.float64(0.45), 'arm_1': np.float64(0.4189189189189189), 'arm_4': np.float64(0.3055555555555556)}]"
51,21,double_thompson,True,1,0.009999990463256836,500,26.54307484325841,"[{'arm_0': np.float64(0.8709925270953335), 'arm_1': np.float64(0.6044936776149545), 'arm_3': np.float64(0.47117108431251953), 'arm_4': np.float64(0.17217551683006393), 'arm_2': np.float64(0.14466870100482798)}]","[{'arm_0': np.float64(0.5308953341740227), 'arm_1': np.float64(0.42857142857142855), 'arm_3': np.float64(0.40298507462686567), 'arm_4': np.float64(0.21052631578947367), 'arm_2': np.float64(0.16666666666666666)}]"
52,22,double_thompson,True,1,0.010106801986694336,500,34.108612073508425,"[{'arm_0': np.float64(0.9899832735032225), 'arm_2': np.float64(0.6971528162051019), 'arm_1': np.float64(0.1846397942081477), 'arm_4': np.float64(0.14996396298654957), 'arm_3': np.float64(0.08233577486122834)}]","[{'arm_0': np.float64(0.5301507537688442), 'arm_2': np.float64(0.46153846153846156), 'arm_4': np.float64(0.3404255319148936), 'arm_1': np.float64(0.2), 'arm_3': np.float64(0.17647058823529413)}]"
53,23,double_thompson,True,1,0.009896516799926758,500,21.592787521130106,"[{'arm_4': np.float64(0.7771258278017807), 'arm_0': np.float64(0.6799501743862053), 'arm_3': np.float64(0.35564329854223975), 'arm_2': np.float64(0.08378106852443856), 'arm_1': np.float64(0.04781615555158125)}]","[{'arm_4': np.float64(0.5279187817258884), 'arm_0': np.float64(0.4905149051490515), 'arm_3': np.float64(0.3103448275862069), 'arm_1': np.float64(0.18181818181818182), 'arm_2': np.float64(0.1)}]"
54,24,double_thompson,True,1,0.008999109268188477,500,26.087356170763996,"[{'arm_0': np.float64(0.8453823368166069), 'arm_3': np.float64(0.7740974739344647), 'arm_1': np.float64(0.5750515838838955), 'arm_2': np.float64(0.4391856933348267), 'arm_4': np.float64(0.11015086149403575)}]","[{'arm_0': np.float64(0.5272108843537415), 'arm_3': np.float64(0.5050505050505051), 'arm_1': np.float64(0.39215686274509803), 'arm_2': np.float64(0.38181818181818183), 'arm_4': np.float64(0.21052631578947367)}]"
55,25,double_thompson,False,2,0.010999917984008789,500,110.2965174485567,"[{'arm_1': np.float64(0.8808966433269734), 'arm_3': np.float64(0.5747663061318761), 'arm_2': np.float64(0.5193038140148261), 'arm_4': np.float64(0.3442167684016849), 'arm_0': np.float64(0.25224222294719867)}]","[{'arm_3': np.float64(0.5229759299781181), 'arm_1': np.float64(0.5169230769230769), 'arm_2': np.float64(0.4682080924855491), 'arm_4': np.float64(0.3333333333333333), 'arm_0': np.float64(0.2727272727272727)}]"
