,Run,Strategy,Correct,Position,Exec_Time,Num_Iterations,Regret_Loss,True_rank,Obtained_rank
10,10,thompson,True,1,0.01999950408935547,1000,70.9615487176053,"[{'arm_7': np.float64(0.923409284527016), 'arm_2': np.float64(0.8429597962988166), 'arm_9': np.float64(0.7946474060535605), 'arm_5': np.float64(0.4427686197979033), 'arm_8': np.float64(0.3697675925720013), 'arm_0': np.float64(0.32843855105775366), 'arm_3': np.float64(0.16193500087378354), 'arm_4': np.float64(0.10559774811721878), 'arm_1': np.float64(0.087931898057938), 'arm_6': np.float64(0.07691510520168787)}]","[{'arm_7': np.float64(0.5563002680965148), 'arm_2': np.float64(0.509926854754441), 'arm_9': np.float64(0.43448275862068964), 'arm_8': np.float64(0.32558139534883723), 'arm_4': np.float64(0.2894736842105263), 'arm_0': np.float64(0.2608695652173913), 'arm_5': np.float64(0.2608695652173913), 'arm_3': np.float64(0.20833333333333334), 'arm_1': np.float64(0.1), 'arm_6': np.float64(0.09090909090909091)}]"
11,11,thompson,True,1,0.020003795623779297,1000,92.40041849845898,"[{'arm_4': np.float64(0.7140110859089858), 'arm_5': np.float64(0.6565096215931884), 'arm_7': np.float64(0.5396767634821574), 'arm_1': np.float64(0.4438152351734158), 'arm_6': np.float64(0.3660044167996028), 'arm_9': np.float64(0.3078742460820557), 'arm_3': np.float64(0.22564928329634193), 'arm_0': np.float64(0.17083048627150688), 'arm_2': np.float64(0.08711842063258102), 'arm_8': np.float64(0.06352027565232532)}]","[{'arm_4': np.float64(0.574607329842932), 'arm_7': np.float64(0.49298597194388777), 'arm_5': np.float64(0.4861111111111111), 'arm_1': np.float64(0.4111111111111111), 'arm_6': np.float64(0.41044776119402987), 'arm_3': np.float64(0.3), 'arm_2': np.float64(0.21052631578947367), 'arm_0': np.float64(0.2), 'arm_9': np.float64(0.1875), 'arm_8': np.float64(0.09090909090909091)}]"
12,12,thompson,True,1,0.020990610122680664,1000,90.64588674433992,"[{'arm_6': np.float64(0.9946786290996196), 'arm_4': np.float64(0.8439249822069074), 'arm_7': np.float64(0.8301436306257453), 'arm_1': np.float64(0.8098932723362853), 'arm_8': np.float64(0.7925053586553052), 'arm_0': np.float64(0.7624225567904191), 'arm_2': np.float64(0.6249121036382211), 'arm_3': np.float64(0.498761087935487), 'arm_9': np.float64(0.21070866112811582), 'arm_5': np.float64(0.1792725873147275)}]","[{'arm_6': np.float64(0.5876393110435664), 'arm_1': np.float64(0.45979899497487436), 'arm_0': np.float64(0.4463276836158192), 'arm_4': np.float64(0.38271604938271603), 'arm_7': np.float64(0.3548387096774194), 'arm_8': np.float64(0.3157894736842105), 'arm_3': np.float64(0.2916666666666667), 'arm_2': np.float64(0.2777777777777778), 'arm_5': np.float64(0.2), 'arm_9': np.float64(0.13333333333333333)}]"
13,13,thompson,True,1,0.02100515365600586,1000,154.76537263511136,"[{'arm_5': np.float64(0.8641691445283943), 'arm_7': np.float64(0.48448458558058316), 'arm_1': np.float64(0.4545951182538861), 'arm_8': np.float64(0.35869851122695484), 'arm_6': np.float64(0.3478823569219771), 'arm_3': np.float64(0.3383502207241632), 'arm_9': np.float64(0.3029300745602459), 'arm_2': np.float64(0.21995359970533213), 'arm_0': np.float64(0.15452893983196136), 'arm_4': np.float64(0.03741721723638891)}]","[{'arm_5': np.float64(0.6758691206543967), 'arm_1': np.float64(0.3712121212121212), 'arm_3': np.float64(0.3475177304964539), 'arm_8': np.float64(0.34594594594594597), 'arm_7': np.float64(0.3413173652694611), 'arm_2': np.float64(0.25), 'arm_6': np.float64(0.2222222222222222), 'arm_0': np.float64(0.2222222222222222), 'arm_4': np.float64(0.1111111111111111), 'arm_9': np.float64(0.08333333333333333)}]"
14,14,thompson,False,2,0.019616365432739258,1000,50.629838146390284,"[{'arm_5': np.float64(0.9534309120384543), 'arm_7': np.float64(0.9445424475425552), 'arm_6': np.float64(0.9297308633834174), 'arm_4': np.float64(0.7216800005439079), 'arm_3': np.float64(0.44175315249635005), 'arm_9': np.float64(0.2693630595232147), 'arm_1': np.float64(0.17007821201272633), 'arm_2': np.float64(0.14575095074953992), 'arm_0': np.float64(0.11684161410540672), 'arm_8': np.float64(0.06600146777766225)}]","[{'arm_6': np.float64(0.5444234404536862), 'arm_5': np.float64(0.535031847133758), 'arm_4': np.float64(0.452755905511811), 'arm_7': np.float64(0.44936708860759494), 'arm_3': np.float64(0.3137254901960784), 'arm_0': np.float64(0.25), 'arm_1': np.float64(0.21428571428571427), 'arm_2': np.float64(0.18181818181818182), 'arm_8': np.float64(0.15789473684210525), 'arm_9': np.float64(0.09090909090909091)}]"
15,15,thompson,False,2,0.0232241153717041,1000,155.88628771207698,"[{'arm_3': np.float64(0.9365809478100832), 'arm_7': np.float64(0.8556492316164109), 'arm_9': np.float64(0.7192628473452672), 'arm_5': np.float64(0.6491025040508901), 'arm_2': np.float64(0.6115557338467205), 'arm_6': np.float64(0.5451681618411715), 'arm_0': np.float64(0.4158416055199089), 'arm_1': np.float64(0.34930209629627373), 'arm_8': np.float64(0.17696186047769336), 'arm_4': np.float64(0.07366859541400927)}]","[{'arm_7': np.float64(0.5668874172185431), 'arm_3': np.float64(0.5033112582781457), 'arm_9': np.float64(0.48), 'arm_5': np.float64(0.4607329842931937), 'arm_2': np.float64(0.45595854922279794), 'arm_6': np.float64(0.43), 'arm_1': np.float64(0.2727272727272727), 'arm_0': np.float64(0.25), 'arm_4': np.float64(0.25), 'arm_8': np.float64(0.15384615384615385)}]"
16,16,thompson,True,1,0.020129919052124023,1000,103.08058272612595,"[{'arm_9': np.float64(0.9608627505864926), 'arm_6': np.float64(0.8497021212312913), 'arm_4': np.float64(0.7893984694560945), 'arm_5': np.float64(0.6602942364681157), 'arm_8': np.float64(0.6192094343686277), 'arm_3': np.float64(0.5794108452224767), 'arm_1': np.float64(0.5757817212152919), 'arm_0': np.float64(0.5518685582698692), 'arm_2': np.float64(0.4805470053627525), 'arm_7': np.float64(0.4458794473615191)}]","[{'arm_9': np.float64(0.5644490644490644), 'arm_4': np.float64(0.5064935064935064), 'arm_6': np.float64(0.47719298245614034), 'arm_3': np.float64(0.41739130434782606), 'arm_5': np.float64(0.40186915887850466), 'arm_1': np.float64(0.379746835443038), 'arm_8': np.float64(0.3684210526315789), 'arm_0': np.float64(0.36507936507936506), 'arm_2': np.float64(0.24), 'arm_7': np.float64(0.21052631578947367)}]"
17,17,thompson,False,2,0.02100086212158203,1000,75.91226434683404,"[{'arm_9': np.float64(0.9336673868481022), 'arm_6': np.float64(0.9181117523931408), 'arm_4': np.float64(0.852179774706243), 'arm_3': np.float64(0.7632060575893582), 'arm_5': np.float64(0.6374898647125412), 'arm_0': np.float64(0.5381882292480429), 'arm_2': np.float64(0.5302086362995975), 'arm_8': np.float64(0.5088662386015121), 'arm_1': np.float64(0.45888445643521936), 'arm_7': np.float64(0.24391451356580585)}]","[{'arm_6': np.float64(0.549266247379455), 'arm_9': np.float64(0.5254988913525499), 'arm_4': np.float64(0.44274809160305345), 'arm_3': np.float64(0.43609022556390975), 'arm_1': np.float64(0.4), 'arm_5': np.float64(0.3956043956043956), 'arm_7': np.float64(0.3939393939393939), 'arm_8': np.float64(0.38571428571428573), 'arm_0': np.float64(0.3617021276595745), 'arm_2': np.float64(0.2857142857142857)}]"
18,18,thompson,True,1,0.021209001541137695,1000,60.37164491857959,"[{'arm_2': np.float64(0.8216031785624074), 'arm_5': np.float64(0.7315824722752029), 'arm_8': np.float64(0.5689320598413964), 'arm_7': np.float64(0.5638096579371523), 'arm_6': np.float64(0.4762182653747462), 'arm_0': np.float64(0.1400697941540998), 'arm_1': np.float64(0.11964800187889335), 'arm_4': np.float64(0.1169530568583993), 'arm_3': np.float64(0.1132265812504325), 'arm_9': np.float64(0.034048471595197416)}]","[{'arm_2': np.float64(0.5753286147623863), 'arm_5': np.float64(0.4838709677419355), 'arm_8': np.float64(0.3883495145631068), 'arm_7': np.float64(0.33766233766233766), 'arm_6': np.float64(0.28205128205128205), 'arm_0': np.float64(0.2702702702702703), 'arm_4': np.float64(0.19047619047619047), 'arm_1': np.float64(0.15789473684210525), 'arm_3': np.float64(0.09090909090909091), 'arm_9': np.float64(0.09090909090909091)}]"
19,19,thompson,True,1,0.021001338958740234,1000,87.38397615559347,"[{'arm_0': np.float64(0.9332013845975689), 'arm_7': np.float64(0.8568961447073971), 'arm_1': np.float64(0.8550683125651763), 'arm_4': np.float64(0.7440745756578505), 'arm_8': np.float64(0.7405291217161631), 'arm_3': np.float64(0.644665998609108), 'arm_9': np.float64(0.4866874139216316), 'arm_6': np.float64(0.4070277345592709), 'arm_5': np.float64(0.3311484401896104), 'arm_2': np.float64(0.06611949704334219)}]","[{'arm_0': np.float64(0.54177545691906), 'arm_1': np.float64(0.5043478260869565), 'arm_4': np.float64(0.502092050209205), 'arm_8': np.float64(0.49666666666666665), 'arm_7': np.float64(0.42735042735042733), 'arm_3': np.float64(0.423728813559322), 'arm_6': np.float64(0.3142857142857143), 'arm_9': np.float64(0.25), 'arm_5': np.float64(0.15384615384615385), 'arm_2': np.float64(0.09090909090909091)}]"
