,Run,Strategy,Correct,Position,Exec_Time,Num_Iterations,Regret_Loss,True_rank,Obtained_rank
12,12,thompson,True,1,0.008008480072021484,500,112.30801379669981,"[{'arm_2': np.float64(1.0), 'arm_4': np.float64(0.41556000293821094), 'arm_1': np.float64(0.4007404500882321), 'arm_3': np.float64(0.3505332722512213), 'arm_0': np.float64(0.1789331018023142)}]","[{'arm_2': np.float64(0.6885964912280702), 'arm_4': np.float64(0.37358490566037733), 'arm_1': np.float64(0.3423913043478261), 'arm_3': np.float64(0.3023255813953488), 'arm_0': np.float64(0.15789473684210525)}]"
13,13,thompson,True,1,0.007987260818481445,500,100.87901781795631,"[{'arm_4': np.float64(1.0), 'arm_1': np.float64(0.4527049214679899), 'arm_3': np.float64(0.27990411128535436), 'arm_2': np.float64(0.1820223358012844), 'arm_0': np.float64(0.11803758018767874)}]","[{'arm_4': np.float64(0.6694214876033058), 'arm_1': np.float64(0.3668903803131991), 'arm_0': np.float64(0.21951219512195122), 'arm_2': np.float64(0.21052631578947367), 'arm_3': np.float64(0.21052631578947367)}]"
14,14,thompson,True,1,0.008900165557861328,500,79.65038509874785,"[{'arm_4': np.float64(1.0), 'arm_3': np.float64(0.40803474214322916), 'arm_2': np.float64(0.3816504708266588), 'arm_0': np.float64(0.349282585585814), 'arm_1': np.float64(0.00023259819683352223)}]","[{'arm_4': np.float64(0.7439516129032258), 'arm_3': np.float64(0.2857142857142857), 'arm_2': np.float64(0.26666666666666666), 'arm_0': np.float64(0.19642857142857142), 'arm_1': np.float64(0.06666666666666667)}]"
15,15,thompson,True,1,0.008112907409667969,500,89.49419884073404,"[{'arm_4': np.float64(1.0), 'arm_3': np.float64(0.4832489851436996), 'arm_0': np.float64(0.4693427057392574), 'arm_2': np.float64(0.32471359432021946), 'arm_1': np.float64(0.12957076862607536)}]","[{'arm_4': np.float64(0.70276008492569), 'arm_3': np.float64(0.34534534534534533), 'arm_0': np.float64(0.32075471698113206), 'arm_2': np.float64(0.20588235294117646), 'arm_1': np.float64(0.07692307692307693)}]"
16,16,thompson,True,1,0.006991147994995117,500,85.10499627380926,"[{'arm_2': np.float64(1.0), 'arm_4': np.float64(0.4486519975037816), 'arm_1': np.float64(0.38561987128012404), 'arm_0': np.float64(0.2577629923834488), 'arm_3': np.float64(0.06299811559502128)}]","[{'arm_2': np.float64(0.7333333333333333), 'arm_1': np.float64(0.3), 'arm_0': np.float64(0.13333333333333333), 'arm_4': np.float64(0.1), 'arm_3': np.float64(0.06666666666666667)}]"
17,17,thompson,True,1,0.008993148803710938,500,81.0694404130968,"[{'arm_2': np.float64(1.0), 'arm_4': np.float64(0.3515503467528777), 'arm_0': np.float64(0.34129908690010813), 'arm_3': np.float64(0.18677713294541148), 'arm_1': np.float64(0.1686519035762743)}]","[{'arm_2': np.float64(0.7782258064516129), 'arm_4': np.float64(0.26037735849056604), 'arm_1': np.float64(0.21666666666666667), 'arm_3': np.float64(0.19047619047619047), 'arm_0': np.float64(0.18181818181818182)}]"
18,18,thompson,True,1,0.008007049560546875,500,81.03762171503485,"[{'arm_3': np.float64(1.0), 'arm_4': np.float64(0.4170554587053833), 'arm_1': np.float64(0.250502319444899), 'arm_0': np.float64(0.1998508287305758), 'arm_2': np.float64(0.18587741961747006)}]","[{'arm_3': np.float64(0.7525354969574036), 'arm_4': np.float64(0.2955801104972376), 'arm_0': np.float64(0.2), 'arm_2': np.float64(0.12903225806451613), 'arm_1': np.float64(0.07142857142857142)}]"
19,19,thompson,True,1,0.00899362564086914,500,87.17813587339651,"[{'arm_4': np.float64(1.0), 'arm_1': np.float64(0.3861687580053231), 'arm_0': np.float64(0.37024702824924904), 'arm_2': np.float64(0.3222403153101565), 'arm_3': np.float64(0.27083579378605643)}]","[{'arm_4': np.float64(0.7434343434343434), 'arm_2': np.float64(0.2809917355371901), 'arm_0': np.float64(0.2780487804878049), 'arm_3': np.float64(0.25), 'arm_1': np.float64(0.23711340206185566)}]"
20,20,thompson,True,1,0.008008956909179688,500,90.1554147451709,"[{'arm_2': np.float64(1.0), 'arm_4': np.float64(0.46115999717993367), 'arm_1': np.float64(0.23988962471825664), 'arm_3': np.float64(0.08488007789791946), 'arm_0': np.float64(0.02061773256394228)}]","[{'arm_2': np.float64(0.7215447154471545), 'arm_4': np.float64(0.3184713375796178), 'arm_1': np.float64(0.271523178807947), 'arm_3': np.float64(0.2), 'arm_0': np.float64(0.07692307692307693)}]"
21,21,thompson,True,1,0.009000062942504883,500,100.65483650689492,"[{'arm_4': np.float64(1.0), 'arm_2': np.float64(0.43484763094269013), 'arm_3': np.float64(0.38674471761271606), 'arm_0': np.float64(0.36940656406261924), 'arm_1': np.float64(0.25492896210770044)}]","[{'arm_4': np.float64(0.7085953878406709), 'arm_2': np.float64(0.3380281690140845), 'arm_0': np.float64(0.31862745098039214), 'arm_3': np.float64(0.2932330827067669), 'arm_1': np.float64(0.2777777777777778)}]"
22,22,thompson,True,1,0.007988452911376953,500,92.03507719280566,"[{'arm_0': np.float64(1.0), 'arm_3': np.float64(0.464095484799032), 'arm_1': np.float64(0.44765779996289423), 'arm_4': np.float64(0.31724692315365866), 'arm_2': np.float64(0.14060923373589607)}]","[{'arm_0': np.float64(0.7014613778705637), 'arm_3': np.float64(0.3460490463215259), 'arm_1': np.float64(0.2891566265060241), 'arm_4': np.float64(0.24489795918367346), 'arm_2': np.float64(0.1875)}]"
23,23,thompson,True,1,0.007998943328857422,500,80.37571437188024,"[{'arm_2': np.float64(1.0), 'arm_4': np.float64(0.46790465965163947), 'arm_1': np.float64(0.4283074867345813), 'arm_0': np.float64(0.19612315644143757), 'arm_3': np.float64(0.14420289459886382)}]","[{'arm_2': np.float64(0.7125748502994012), 'arm_1': np.float64(0.3076923076923077), 'arm_4': np.float64(0.30344827586206896), 'arm_0': np.float64(0.18518518518518517), 'arm_3': np.float64(0.13043478260869565)}]"
24,24,thompson,True,1,0.008009672164916992,500,82.20714510537084,"[{'arm_0': np.float64(1.0), 'arm_2': np.float64(0.4634478246454351), 'arm_1': np.float64(0.048971562104608846), 'arm_3': np.float64(0.015921453513935868), 'arm_4': np.float64(0.01560791867245459)}]","[{'arm_0': np.float64(0.7034068136272545), 'arm_2': np.float64(0.3348519362186788), 'arm_1': np.float64(0.1111111111111111), 'arm_3': np.float64(0.09523809523809523), 'arm_4': np.float64(0.08333333333333333)}]"
25,25,thompson,True,1,0.007997274398803711,500,82.87368390405646,"[{'arm_4': np.float64(1.0), 'arm_1': np.float64(0.4409690822317376), 'arm_3': np.float64(0.42998978251983105), 'arm_0': np.float64(0.18423189877046892), 'arm_2': np.float64(0.015150991133690228)}]","[{'arm_4': np.float64(0.7194388777555111), 'arm_1': np.float64(0.32132963988919666), 'arm_0': np.float64(0.21875), 'arm_3': np.float64(0.21428571428571427), 'arm_2': np.float64(0.0625)}]"
26,26,thompson,True,1,0.008000612258911133,500,76.59532790576492,"[{'arm_3': np.float64(1.0), 'arm_4': np.float64(0.15911916809158744), 'arm_2': np.float64(0.13023878646347042), 'arm_0': np.float64(0.10393425143855145), 'arm_1': np.float64(0.055543880382703414)}]","[{'arm_3': np.float64(0.8373983739837398), 'arm_4': np.float64(0.21333333333333335), 'arm_2': np.float64(0.16993464052287582), 'arm_0': np.float64(0.1568627450980392), 'arm_1': np.float64(0.07894736842105263)}]"
27,27,thompson,True,1,0.007998466491699219,500,74.9909095819994,"[{'arm_0': np.float64(1.0), 'arm_4': np.float64(0.2976465266542471), 'arm_2': np.float64(0.2496464550145202), 'arm_3': np.float64(0.17889025317530788), 'arm_1': np.float64(0.06250989567544663)}]","[{'arm_0': np.float64(0.8052208835341366), 'arm_4': np.float64(0.2474747474747475), 'arm_3': np.float64(0.18518518518518517), 'arm_2': np.float64(0.18181818181818182), 'arm_1': np.float64(0.1111111111111111)}]"
28,28,thompson,True,1,0.007996082305908203,500,83.74534931943242,"[{'arm_2': np.float64(1.0), 'arm_1': np.float64(0.4938249245415712), 'arm_4': np.float64(0.35084385887734176), 'arm_0': np.float64(0.09376599486556347), 'arm_3': np.float64(0.057547610265074045)}]","[{'arm_2': np.float64(0.6983805668016194), 'arm_1': np.float64(0.3385012919896641), 'arm_4': np.float64(0.27380952380952384), 'arm_0': np.float64(0.13793103448275862), 'arm_3': np.float64(0.125)}]"
29,29,thompson,True,1,0.00800633430480957,500,85.19001120623324,"[{'arm_3': np.float64(1.0), 'arm_0': np.float64(0.4698786436562605), 'arm_4': np.float64(0.2884082254972066), 'arm_2': np.float64(0.18951257740506527), 'arm_1': np.float64(0.15847502484687698)}]","[{'arm_3': np.float64(0.6866267465069861), 'arm_0': np.float64(0.3378684807256236), 'arm_4': np.float64(0.21212121212121213), 'arm_2': np.float64(0.17647058823529413), 'arm_1': np.float64(0.1111111111111111)}]"
30,0,double_thompson,True,1,0.009997844696044922,500,22.491278554702205,"[{'arm_3': np.float64(1.0), 'arm_2': np.float64(0.3205661795738417), 'arm_0': np.float64(0.11747081130839959), 'arm_4': np.float64(0.04736940442627202), 'arm_1': np.float64(0.020764085519321185)}]","[{'arm_3': np.float64(0.5227524972253053), 'arm_2': np.float64(0.39285714285714285), 'arm_0': np.float64(0.2608695652173913), 'arm_4': np.float64(0.25), 'arm_1': np.float64(0.1)}]"
